EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 17-03-2025
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TG   : Mean temperature in 0.1 &#176;C
30-34 Q_TG : quality code for TG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station LILLE-LESQUIN, FRANCE (STAID: 737)
Blended and updated with sources:4041 160336 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TG, Q_TG
   737,160336,19660322,   65,    0
   737,160336,19660323,   67,    0
   737,160336,19660324,   41,    0
   737,160336,19660325,   21,    0
   737,160336,19660326,   29,    0
   737,160336,19660327,   82,    0
   737,160336,19660328,   47,    0
   737,160336,19660329,   30,    0
   737,160336,19660330,   58,    0
   737,160336,19660331,   74,    0
   737,160336,19660401,   86,    0
   737,160336,19660402,   89,    0
   737,160336,19660403,   70,    0
   737,160336,19660404,   53,    0
   737,160336,19660405,   76,    0
   737,160336,19660406,  114,    0
   737,160336,19660407,  113,    0
   737,160336,19660408,  113,    0
   737,160336,19660409,   92,    0
   737,160336,19660410,  114,    0
   737,160336,19660411,   94,    0
   737,160336,19660412,   84,    0
   737,160336,19660413,   56,    0
   737,160336,19660414,    2,    0
   737,160336,19660415,   39,    0
   737,160336,19660416,   82,    0
   737,160336,19660417,   70,    0
   737,160336,19660418,  105,    0
   737,160336,19660419,  116,    0
   737,160336,19660420,   85,    0
   737,160336,19660421,   75,    0
   737,160336,19660422,   96,    0
   737,160336,19660423,  115,    0
   737,160336,19660424,  104,    0
   737,160336,19660425,  105,    0
   737,160336,19660426,  117,    0
   737,160336,19660427,  124,    0
   737,160336,19660428,  109,    0
   737,160336,19660429,  106,    0
   737,160336,19660430,  137,    0
   737,160336,19660501,  165,    0
   737,160336,19660502,  180,    0
   737,160336,19660503,  140,    0
   737,160336,19660504,  119,    0
   737,160336,19660505,  117,    0
   737,160336,19660506,  104,    0
   737,160336,19660507,   78,    0
   737,160336,19660508,   75,    0
   737,160336,19660509,  103,    0
   737,160336,19660510,   92,    0
   737,160336,19660511,  103,    0
   737,160336,19660512,  117,    0
   737,160336,19660513,  131,    0
   737,160336,19660514,  134,    0
   737,160336,19660515,  133,    0
   737,160336,19660516,  156,    0
   737,160336,19660517,  151,    0
   737,160336,19660518,  118,    0
   737,160336,19660519,  116,    0
   737,160336,19660520,  122,    0
   737,160336,19660521,  130,    0
   737,160336,19660522,  143,    0
   737,160336,19660523,  119,    0
   737,160336,19660524,  109,    0
   737,160336,19660525,  110,    0
   737,160336,19660526,  123,    0
   737,160336,19660527,  108,    0
   737,160336,19660528,   94,    0
   737,160336,19660529,  108,    0
   737,160336,19660530,  119,    0
   737,160336,19660531,  105,    0
   737,160336,19660601,  119,    0
   737,160336,19660602,  129,    0
   737,160336,19660603,  160,    0
   737,160336,19660604,  191,    0
   737,160336,19660605,  154,    0
   737,160336,19660606,  155,    0
   737,160336,19660607,  156,    0
   737,160336,19660608,  196,    0
   737,160336,19660609,  216,    0
   737,160336,19660610,  230,    0
   737,160336,19660611,  185,    0
   737,160336,19660612,  180,    0
   737,160336,19660613,  178,    0
   737,160336,19660614,  179,    0
   737,160336,19660615,  207,    0
   737,160336,19660616,  193,    0
   737,160336,19660617,  174,    0
   737,160336,19660618,  143,    0
   737,160336,19660619,  146,    0
   737,160336,19660620,  137,    0
   737,160336,19660621,  145,    0
   737,160336,19660622,  168,    0
   737,160336,19660623,  165,    0
   737,160336,19660624,  140,    0
   737,160336,19660625,  156,    0
   737,160336,19660626,  157,    0
   737,160336,19660627,  149,    0
   737,160336,19660628,  139,    0
   737,160336,19660629,  114,    0
   737,160336,19660630,  144,    0
   737,160336,19660701,  167,    0
   737,160336,19660702,  189,    0
   737,160336,19660703,  205,    0
   737,160336,19660704,  170,    0
   737,160336,19660705,  161,    0
   737,160336,19660706,  141,    0
   737,160336,19660707,  131,    0
   737,160336,19660708,  146,    0
   737,160336,19660709,  176,    0
   737,160336,19660710,  176,    0
   737,160336,19660711,  142,    0
   737,160336,19660712,  157,    0
   737,160336,19660713,  163,    0
   737,160336,19660714,  147,    0
   737,160336,19660715,  141,    0
   737,160336,19660716,  148,    0
   737,160336,19660717,  114,    0
   737,160336,19660718,  130,    0
   737,160336,19660719,  159,    0
   737,160336,19660720,  160,    0
   737,160336,19660721,  158,    0
   737,160336,19660722,  147,    0
   737,160336,19660723,  159,    0
   737,160336,19660724,  155,    0
   737,160336,19660725,  140,    0
   737,160336,19660726,  134,    0
   737,160336,19660727,  147,    0
   737,160336,19660728,  133,    0
   737,160336,19660729,  143,    0
   737,160336,19660730,  138,    0
   737,160336,19660731,  143,    0
   737,160336,19660801,  138,    0
   737,160336,19660802,  135,    0
   737,160336,19660803,  179,    0
   737,160336,19660804,  162,    0
   737,160336,19660805,  143,    0
   737,160336,19660806,  143,    0
   737,160336,19660807,  159,    0
   737,160336,19660808,  147,    0
   737,160336,19660809,  151,    0
   737,160336,19660810,  194,    0
   737,160336,19660811,  198,    0
   737,160336,19660812,  220,    0
   737,160336,19660813,  211,    0
   737,160336,19660814,  167,    0
   737,160336,19660815,  132,    0
   737,160336,19660816,  123,    0
   737,160336,19660817,  142,    0
   737,160336,19660818,  172,    0
   737,160336,19660819,  191,    0
   737,160336,19660820,  187,    0
   737,160336,19660821,  178,    0
   737,160336,19660822,  151,    0
   737,160336,19660823,  126,    0
   737,160336,19660824,  106,    0
   737,160336,19660825,  114,    0
   737,160336,19660826,  131,    0
   737,160336,19660827,  140,    0
   737,160336,19660828,  152,    0
   737,160336,19660829,  169,    0
   737,160336,19660830,  152,    0
   737,160336,19660831,  148,    0
   737,160336,19660901,  156,    0
   737,160336,19660902,  169,    0
   737,160336,19660903,  158,    0
   737,160336,19660904,  158,    0
   737,160336,19660905,  163,    0
   737,160336,19660906,  168,    0
   737,160336,19660907,  175,    0
   737,160336,19660908,  162,    0
   737,160336,19660909,  146,    0
   737,160336,19660910,  159,    0
   737,160336,19660911,  157,    0
   737,160336,19660912,  180,    0
   737,160336,19660913,  148,    0
   737,160336,19660914,  151,    0
   737,160336,19660915,  147,    0
   737,160336,19660916,  118,    0
   737,160336,19660917,  109,    0
   737,160336,19660918,  125,    0
   737,160336,19660919,  124,    0
   737,160336,19660920,  136,    0
   737,160336,19660921,  138,    0
   737,160336,19660922,  119,    0
   737,160336,19660923,  128,    0
   737,160336,19660924,  118,    0
   737,160336,19660925,  118,    0
   737,160336,19660926,  112,    0
   737,160336,19660927,  111,    0
   737,160336,19660928,  110,    0
   737,160336,19660929,  122,    0
   737,160336,19660930,  156,    0
   737,160336,19661001,  154,    0
   737,160336,19661002,  130,    0
   737,160336,19661003,  175,    0
   737,160336,19661004,  172,    0
   737,160336,19661005,  154,    0
   737,160336,19661006,  151,    0
   737,160336,19661007,  156,    0
   737,160336,19661008,  153,    0
   737,  4041,19661009,  126,    0
   737,160336,19661010,  125,    0
   737,160336,19661011,  124,    0
   737,160336,19661012,  103,    0
   737,160336,19661013,  144,    0
   737,160336,19661014,  147,    0
   737,160336,19661015,  142,    0
   737,160336,19661016,  119,    0
   737,160336,19661017,  118,    0
   737,160336,19661018,  111,    0
   737,160336,19661019,  122,    0
   737,160336,19661020,  111,    0
   737,160336,19661021,  107,    0
   737,160336,19661022,  118,    0
   737,160336,19661023,  115,    0
   737,160336,19661024,   72,    0
   737,160336,19661025,   84,    0
   737,160336,19661026,   79,    0
   737,160336,19661027,   58,    0
   737,160336,19661028,   71,    0
   737,160336,19661029,   43,    0
   737,160336,19661030,   42,    0
   737,160336,19661031,   41,    0
   737,160336,19661101,   34,    0
   737,160336,19661102,   -4,    0
   737,160336,19661103,   -6,    0
   737,160336,19661104,    6,    0
   737,160336,19661105,   24,    0
   737,160336,19661106,   98,    0
   737,160336,19661107,  121,    0
   737,160336,19661108,  101,    0
   737,160336,19661109,   96,    0
   737,160336,19661110,   56,    0
   737,160336,19661111,   36,    0
   737,160336,19661112,    6,    0
   737,160336,19661113,   16,    0
   737,160336,19661114,   28,    0
   737,160336,19661115,   58,    0
   737,160336,19661116,   58,    0
   737,160336,19661117,   60,    0
   737,160336,19661118,   45,    0
   737,160336,19661119,   40,    0
   737,160336,19661120,   43,    0
   737,160336,19661121,   52,    0
   737,160336,19661122,   45,    0
   737,160336,19661123,   30,    0
   737,160336,19661124,   25,    0
   737,160336,19661125,   23,    0
   737,160336,19661126,   58,    0
   737,160336,19661127,   85,    0
   737,160336,19661128,   56,    0
   737,160336,19661129,   19,    0
   737,160336,19661130,   46,    0
   737,160336,19661201,   55,    0
   737,160336,19661202,   61,    0
   737,160336,19661203,   30,    0
   737,160336,19661204,   32,    0
   737,160336,19661205,   15,    0
   737,160336,19661206,   11,    0
   737,160336,19661207,    8,    0
   737,160336,19661208,   37,    0
   737,160336,19661209,   51,    0
   737,160336,19661210,   83,    0
   737,160336,19661211,   37,    0
   737,160336,19661212,   72,    0
   737,160336,19661213,   51,    0
   737,160336,19661214,   23,    0
   737,160336,19661215,   13,    0
   737,160336,19661216,   55,    0
   737,160336,19661217,   64,    0
   737,160336,19661218,   92,    0
   737,160336,19661219,   67,    0
   737,160336,19661220,   70,    0
   737,160336,19661221,   32,    0
   737,160336,19661222,   64,    0
   737,160336,19661223,   79,    0
   737,160336,19661224,   68,    0
   737,160336,19661225,   15,    0
   737,160336,19661226,  -16,    0
   737,160336,19661227,    3,    0
   737,160336,19661228,   40,    0
   737,160336,19661229,  100,    0
   737,160336,19661230,   62,    0
   737,160336,19661231,   83,    0
   737,160336,19670101,   47,    0
   737,160336,19670102,   16,    0
   737,160336,19670103,   10,    0
   737,160336,19670104,    5,    0
   737,160336,19670105,    4,    0
   737,160336,19670106,  -12,    0
   737,160336,19670107,  -51,    0
   737,160336,19670108,  -43,    0
   737,160336,19670109,  -44,    0
   737,160336,19670110,  -10,    0
   737,160336,19670111,   18,    0
   737,160336,19670112,   23,    0
   737,160336,19670113,   41,    0
   737,160336,19670114,   29,    0
   737,160336,19670115,   32,    0
   737,160336,19670116,   26,    0
   737,160336,19670117,   -2,    0
   737,160336,19670118,   31,    0
   737,160336,19670119,   42,    0
   737,160336,19670120,   51,    0
   737,160336,19670121,   68,    0
   737,160336,19670122,   31,    0
   737,160336,19670123,   42,    0
   737,160336,19670124,   51,    0
   737,160336,19670125,   61,    0
   737,160336,19670126,   69,    0
   737,160336,19670127,   83,    0
   737,160336,19670128,   97,    0
   737,160336,19670129,   91,    0
   737,160336,19670130,   79,    0
   737,160336,19670131,   76,    0
   737,160336,19670201,   80,    0
   737,160336,19670202,  100,    0
   737,160336,19670203,  101,    0
   737,160336,19670204,   60,    0
   737,160336,19670205,   24,    0
   737,160336,19670206,   11,    0
   737,160336,19670207,   34,    0
   737,160336,19670208,   35,    0
   737,160336,19670209,   42,    0
   737,160336,19670210,   37,    0
   737,160336,19670211,   21,    0
   737,160336,19670212,   16,    0
   737,160336,19670213,   -7,    0
   737,160336,19670214,  -12,    0
   737,160336,19670215,   17,    0
   737,160336,19670216,   55,    0
   737,160336,19670217,   53,    0
   737,160336,19670218,   48,    0
   737,160336,19670219,   79,    0
   737,160336,19670220,   67,    0
   737,160336,19670221,   90,    0
   737,160336,19670222,   78,    0
   737,160336,19670223,   79,    0
   737,160336,19670224,   41,    0
   737,160336,19670225,   60,    0
   737,160336,19670226,   77,    0
   737,160336,19670227,   71,    0
   737,160336,19670228,   86,    0
   737,160336,19670301,   58,    0
   737,160336,19670302,   76,    0
   737,160336,19670303,   68,    0
   737,160336,19670304,   72,    0
   737,160336,19670305,   74,    0
   737,160336,19670306,   77,    0
   737,160336,19670307,   71,    0
   737,160336,19670308,   95,    0
   737,160336,19670309,  118,    0
   737,160336,19670310,   76,    0
   737,160336,19670311,   66,    0
   737,160336,19670312,   58,    0
   737,160336,19670313,   52,    0
   737,160336,19670314,   59,    0
   737,160336,19670315,   76,    0
   737,160336,19670316,   55,    0
   737,160336,19670317,   58,    0
   737,160336,19670318,   72,    0
   737,160336,19670319,   55,    0
   737,160336,19670320,   71,    0
   737,160336,19670321,   84,    0
   737,160336,19670322,   74,    0
   737,160336,19670323,   76,    0
   737,160336,19670324,   56,    0
   737,160336,19670325,   91,    0
   737,160336,19670326,   87,    0
   737,160336,19670327,   58,    0
   737,160336,19670328,   42,    0
   737,160336,19670329,   44,    0
   737,160336,19670330,   43,    0
   737,160336,19670331,   29,    0
   737,160336,19670401,   34,    0
   737,160336,19670402,   55,    0
   737,160336,19670403,   83,    0
   737,160336,19670404,   86,    0
   737,160336,19670405,   90,    0
   737,160336,19670406,   51,    0
   737,160336,19670407,   44,    0
   737,160336,19670408,   48,    0
   737,160336,19670409,   72,    0
   737,160336,19670410,   92,    0
   737,160336,19670411,   86,    0
   737,160336,19670412,   81,    0
   737,160336,19670413,   84,    0
   737,160336,19670414,   95,    0
   737,160336,19670415,   85,    0
   737,160336,19670416,   82,    0
   737,160336,19670417,  101,    0
   737,160336,19670418,   80,    0
   737,160336,19670419,   61,    0
   737,160336,19670420,   86,    0
   737,160336,19670421,   59,    0
   737,160336,19670422,   46,    0
   737,160336,19670423,   70,    0
   737,160336,19670424,   59,    0
   737,160336,19670425,   78,    0
   737,160336,19670426,   83,    0
   737,160336,19670427,   92,    0
   737,160336,19670428,   93,    0
   737,160336,19670429,   94,    0
   737,160336,19670430,   95,    0
   737,160336,19670501,   76,    0
   737,160336,19670502,   44,    0
   737,160336,19670503,   43,    0
   737,160336,19670504,  101,    0
   737,160336,19670505,  127,    0
   737,160336,19670506,  100,    0
   737,160336,19670507,   95,    0
   737,160336,19670508,  110,    0
   737,160336,19670509,  135,    0
   737,160336,19670510,  161,    0
   737,160336,19670511,  182,    0
   737,160336,19670512,  174,    0
   737,160336,19670513,  177,    0
   737,160336,19670514,  168,    0
   737,160336,19670515,  132,    0
   737,160336,19670516,  137,    0
   737,160336,19670517,  118,    0
   737,160336,19670518,   99,    0
   737,160336,19670519,  107,    0
   737,160336,19670520,  120,    0
   737,160336,19670521,  131,    0
   737,160336,19670522,  133,    0
   737,160336,19670523,  110,    0
   737,160336,19670524,   99,    0
   737,160336,19670525,   90,    0
   737,160336,19670526,  112,    0
   737,160336,19670527,  161,    0
   737,160336,19670528,  148,    0
   737,160336,19670529,  126,    0
   737,160336,19670530,  108,    0
   737,160336,19670531,  105,    0
   737,160336,19670601,  105,    0
   737,160336,19670602,  116,    0
   737,160336,19670603,  129,    0
   737,160336,19670604,  151,    0
   737,160336,19670605,  155,    0
   737,160336,19670606,  167,    0
   737,160336,19670607,  140,    0
   737,160336,19670608,  122,    0
   737,160336,19670609,  104,    0
   737,160336,19670610,  108,    0
   737,160336,19670611,  103,    0
   737,160336,19670612,  130,    0
   737,160336,19670613,  129,    0
   737,160336,19670614,  123,    0
   737,160336,19670615,  134,    0
   737,160336,19670616,  128,    0
   737,160336,19670617,  135,    0
   737,160336,19670618,  117,    0
   737,160336,19670619,  132,    0
   737,160336,19670620,  153,    0
   737,160336,19670621,  159,    0
   737,160336,19670622,  180,    0
   737,160336,19670623,  166,    0
   737,160336,19670624,  181,    0
   737,160336,19670625,  180,    0
   737,160336,19670626,  161,    0
   737,160336,19670627,  155,    0
   737,160336,19670628,  148,    0
   737,160336,19670629,  161,    0
   737,160336,19670630,  165,    0
   737,160336,19670701,  184,    0
   737,160336,19670702,  195,    0
   737,160336,19670703,  160,    0
   737,160336,19670704,  146,    0
   737,160336,19670705,  156,    0
   737,160336,19670706,  180,    0
   737,160336,19670707,  187,    0
   737,160336,19670708,  158,    0
   737,160336,19670709,  140,    0
   737,160336,19670710,  158,    0
   737,160336,19670711,  195,    0
   737,160336,19670712,  220,    0
   737,160336,19670713,  233,    0
   737,160336,19670714,  192,    0
   737,160336,19670715,  163,    0
   737,160336,19670716,  186,    0
   737,160336,19670717,  205,    0
   737,160336,19670718,  224,    0
   737,160336,19670719,  199,    0
   737,160336,19670720,  172,    0
   737,160336,19670721,  165,    0
   737,160336,19670722,  170,    0
   737,160336,19670723,  170,    0
   737,160336,19670724,  164,    0
   737,160336,19670725,  166,    0
   737,160336,19670726,  168,    0
   737,160336,19670727,  193,    0
   737,160336,19670728,  176,    0
   737,160336,19670729,  175,    0
   737,160336,19670730,  204,    0
   737,160336,19670731,  216,    0
   737,160336,19670801,  215,    0
   737,160336,19670802,  192,    0
   737,160336,19670803,  159,    0
   737,160336,19670804,  141,    0
   737,160336,19670805,  141,    0
   737,160336,19670806,  152,    0
   737,160336,19670807,  166,    0
   737,160336,19670808,  179,    0
   737,160336,19670809,  184,    0
   737,160336,19670810,  168,    0
   737,160336,19670811,  165,    0
   737,160336,19670812,  153,    0
   737,160336,19670813,  148,    0
   737,160336,19670814,  139,    0
   737,160336,19670815,  179,    0
   737,160336,19670816,  166,    0
   737,160336,19670817,  152,    0
   737,160336,19670818,  155,    0
   737,160336,19670819,  151,    0
   737,160336,19670820,  157,    0
   737,160336,19670821,  154,    0
   737,160336,19670822,  180,    0
   737,160336,19670823,  191,    0
   737,160336,19670824,  172,    0
   737,160336,19670825,  171,    0
   737,160336,19670826,  172,    0
   737,160336,19670827,  170,    0
   737,160336,19670828,  178,    0
   737,160336,19670829,  168,    0
   737,160336,19670830,  157,    0
   737,160336,19670831,  154,    0
   737,160336,19670901,  159,    0
   737,160336,19670902,  170,    0
   737,160336,19670903,  150,    0
   737,160336,19670904,  136,    0
   737,160336,19670905,  129,    0
   737,160336,19670906,  127,    0
   737,160336,19670907,  110,    0
   737,160336,19670908,  107,    0
   737,160336,19670909,  117,    0
   737,160336,19670910,  109,    0
   737,160336,19670911,  125,    0
   737,160336,19670912,  126,    0
   737,160336,19670913,  133,    0
   737,160336,19670914,  151,    0
   737,160336,19670915,  162,    0
   737,160336,19670916,  145,    0
   737,160336,19670917,  128,    0
   737,160336,19670918,  131,    0
   737,160336,19670919,  124,    0
   737,160336,19670920,  116,    0
   737,160336,19670921,  107,    0
   737,160336,19670922,  123,    0
   737,160336,19670923,  124,    0
   737,160336,19670924,  178,    0
   737,160336,19670925,  190,    0
   737,160336,19670926,  198,    0
   737,160336,19670927,  155,    0
   737,160336,19670928,  166,    0
   737,160336,19670929,  169,    0
   737,160336,19670930,  158,    0
   737,160336,19671001,  133,    0
   737,160336,19671002,  120,    0
   737,160336,19671003,  122,    0
   737,160336,19671004,  113,    0
   737,160336,19671005,  101,    0
   737,160336,19671006,  121,    0
   737,160336,19671007,  148,    0
   737,160336,19671008,  151,    0
   737,160336,19671009,  161,    0
   737,160336,19671010,  140,    0
   737,160336,19671011,  138,    0
   737,160336,19671012,  146,    0
   737,160336,19671013,  132,    0
   737,160336,19671014,  109,    0
   737,160336,19671015,  127,    0
   737,160336,19671016,  148,    0
   737,160336,19671017,  134,    0
   737,160336,19671018,   65,    0
   737,160336,19671019,   71,    0
   737,160336,19671020,  137,    0
   737,160336,19671021,  164,    0
   737,160336,19671022,  126,    0
   737,160336,19671023,   94,    0
   737,160336,19671024,   90,    0
   737,160336,19671025,  102,    0
   737,160336,19671026,  124,    0
   737,160336,19671027,  105,    0
   737,160336,19671028,   91,    0
   737,160336,19671029,   76,    0
   737,160336,19671030,   68,    0
   737,160336,19671031,   74,    0
   737,160336,19671101,   76,    0
   737,160336,19671102,   86,    0
   737,160336,19671103,   81,    0
   737,160336,19671104,   90,    0
   737,160336,19671105,   73,    0
   737,160336,19671106,   64,    0
   737,160336,19671107,   34,    0
   737,160336,19671108,   39,    0
   737,160336,19671109,   37,    0
   737,160336,19671110,   48,    0
   737,160336,19671111,   89,    0
   737,160336,19671112,   90,    0
   737,160336,19671113,   48,    0
   737,160336,19671114,   81,    0
   737,160336,19671115,   69,    0
   737,160336,19671116,   59,    0
   737,160336,19671117,   37,    0
   737,160336,19671118,  -13,    0
   737,160336,19671119,    5,    0
   737,160336,19671120,    8,    0
   737,160336,19671121,  -17,    0
   737,160336,19671122,    5,    0
   737,160336,19671123,   -7,    0
   737,160336,19671124,    2,    0
   737,160336,19671125,   16,    0
   737,160336,19671126,   38,    0
   737,160336,19671127,   10,    0
   737,160336,19671128,   70,    0
   737,160336,19671129,   66,    0
   737,160336,19671130,   27,    0
   737,160336,19671201,   15,    0
   737,160336,19671202,   48,    0
   737,160336,19671203,   32,    0
   737,160336,19671204,   34,    0
   737,160336,19671205,   65,    0
   737,160336,19671206,   60,    0
   737,160336,19671207,    5,    0
   737,160336,19671208,  -17,    0
   737,160336,19671209,  -31,    0
   737,160336,19671210,  -33,    0
   737,160336,19671211,  -70,    0
   737,160336,19671212,  -15,    0
   737,160336,19671213,   42,    0
   737,160336,19671214,   50,    0
   737,160336,19671215,   53,    0
   737,160336,19671216,   51,    0
   737,160336,19671217,   -3,    0
   737,160336,19671218,    5,    0
   737,160336,19671219,   30,    0
   737,160336,19671220,   -3,    0
   737,160336,19671221,  -13,    0
   737,160336,19671222,   55,    0
   737,160336,19671223,  120,    0
   737,160336,19671224,   79,    0
   737,160336,19671225,   57,    0
   737,160336,19671226,   56,    0
   737,160336,19671227,   36,    0
   737,160336,19671228,   51,    0
   737,160336,19671229,   21,    0
   737,160336,19671230,   22,    0
   737,160336,19671231,   20,    0
   737,160336,19680101,    7,    0
   737,160336,19680102,    6,    0
   737,160336,19680103,   18,    0
   737,160336,19680104,    7,    0
   737,160336,19680105,   46,    0
   737,160336,19680106,   48,    0
   737,160336,19680107,   12,    0
   737,160336,19680108,    2,    0
   737,160336,19680109,  -18,    0
   737,160336,19680110,  -44,    0
   737,160336,19680111,    5,    0
   737,160336,19680112,  -39,    0
   737,160336,19680113,  -71,    0
   737,160336,19680114,   63,    0
   737,160336,19680115,   97,    0
   737,160336,19680116,   82,    0
   737,160336,19680117,   79,    0
   737,160336,19680118,   61,    0
   737,160336,19680119,   87,    0
   737,160336,19680120,   68,    0
   737,160336,19680121,   15,    0
   737,160336,19680122,  -16,    0
   737,160336,19680123,  -16,    0
   737,160336,19680124,   24,    0
   737,160336,19680125,   47,    0
   737,160336,19680126,   66,    0
   737,160336,19680127,   61,    0
   737,160336,19680128,   56,    0
   737,160336,19680129,   20,    0
   737,160336,19680130,   53,    0
   737,160336,19680131,   61,    0
   737,160336,19680201,   29,    0
   737,160336,19680202,   36,    0
   737,160336,19680203,   24,    0
   737,160336,19680204,   12,    0
   737,160336,19680205,    8,    0
   737,160336,19680206,   29,    0
   737,160336,19680207,   44,    0
   737,160336,19680208,   39,    0
   737,160336,19680209,   39,    0
   737,160336,19680210,   37,    0
   737,160336,19680211,   12,    0
   737,160336,19680212,   25,    0
   737,160336,19680213,   47,    0
   737,160336,19680214,   56,    0
   737,160336,19680215,   24,    0
   737,160336,19680216,   18,    0
   737,160336,19680217,    3,    0
   737,160336,19680218,   21,    0
   737,160336,19680219,   11,    0
   737,160336,19680220,   29,    0
   737,160336,19680221,   23,    0
   737,160336,19680222,   11,    0
   737,160336,19680223,   -2,    0
   737,160336,19680224,   -4,    0
   737,160336,19680225,  -15,    0
   737,160336,19680226,  -13,    0
   737,160336,19680227,    0,    0
   737,160336,19680228,    8,    0
   737,160336,19680229,  -17,    0
   737,160336,19680301,    7,    0
   737,160336,19680302,   -2,    0
   737,160336,19680303,   25,    0
   737,160336,19680304,   33,    0
   737,160336,19680305,   48,    0
   737,160336,19680306,   40,    0
   737,160336,19680307,   24,    0
   737,160336,19680308,   25,    0
   737,160336,19680309,   49,    0
   737,160336,19680310,   52,    0
   737,160336,19680311,   48,    0
   737,160336,19680312,   32,    0
   737,160336,19680313,   31,    0
   737,160336,19680314,   57,    0
   737,160336,19680315,   48,    0
   737,160336,19680316,   44,    0
   737,160336,19680317,   71,    0
   737,160336,19680318,   69,    0
   737,160336,19680319,   70,    0
   737,160336,19680320,   76,    0
   737,160336,19680321,   69,    0
   737,160336,19680322,   52,    0
   737,160336,19680323,  101,    0
   737,160336,19680324,  134,    0
   737,160336,19680325,  100,    0
   737,160336,19680326,   86,    0
   737,160336,19680327,   92,    0
   737,160336,19680328,  117,    0
   737,160336,19680329,  148,    0
   737,160336,19680330,  104,    0
   737,160336,19680331,   75,    0
   737,160336,19680401,   75,    0
   737,160336,19680402,   71,    0
   737,160336,19680403,   26,    0
   737,160336,19680404,   46,    0
   737,160336,19680405,   40,    0
   737,160336,19680406,   35,    0
   737,160336,19680407,   28,    0
   737,160336,19680408,   25,    0
   737,160336,19680409,   41,    0
   737,160336,19680410,   49,    0
   737,160336,19680411,   49,    0
   737,160336,19680412,   42,    0
   737,160336,19680413,   53,    0
   737,160336,19680414,   74,    0
   737,160336,19680415,  112,    0
   737,160336,19680416,  126,    0
   737,160336,19680417,  140,    0
   737,160336,19680418,  155,    0
   737,160336,19680419,  133,    0
   737,160336,19680420,  177,    0
   737,160336,19680421,  178,    0
   737,160336,19680422,  150,    0
   737,160336,19680423,  122,    0
   737,160336,19680424,  103,    0
   737,160336,19680425,   98,    0
   737,160336,19680426,  104,    0
   737,160336,19680427,  124,    0
   737,160336,19680428,  118,    0
   737,160336,19680429,  107,    0
   737,160336,19680430,   96,    0
   737,160336,19680501,   94,    0
   737,160336,19680502,   99,    0
   737,160336,19680503,   94,    0
   737,160336,19680504,  120,    0
   737,160336,19680505,  109,    0
   737,160336,19680506,   95,    0
   737,160336,19680507,   72,    0
   737,160336,19680508,   80,    0
   737,160336,19680509,  120,    0
   737,160336,19680510,  112,    0
   737,160336,19680511,  101,    0
   737,160336,19680512,   92,    0
   737,160336,19680513,   92,    0
   737,160336,19680514,  129,    0
   737,160336,19680515,  104,    0
   737,160336,19680516,  113,    0
   737,160336,19680517,   73,    0
   737,160336,19680518,   74,    0
   737,160336,19680519,   76,    0
   737,160336,19680520,   66,    0
   737,160336,19680521,   77,    0
   737,160336,19680522,   97,    0
   737,160336,19680523,  122,    0
   737,160336,19680524,  136,    0
   737,160336,19680525,  134,    0
   737,160336,19680526,  122,    0
   737,160336,19680527,  133,    0
   737,160336,19680528,  131,    0
   737,160336,19680529,  115,    0
   737,160336,19680530,  149,    0
   737,160336,19680531,  163,    0
   737,160336,19680601,  168,    0
   737,160336,19680602,  164,    0
   737,160336,19680603,  158,    0
   737,160336,19680604,  137,    0
   737,160336,19680605,  135,    0
   737,160336,19680606,  123,    0
   737,160336,19680607,  112,    0
   737,160336,19680608,  110,    0
   737,160336,19680609,  124,    0
   737,160336,19680610,  125,    0
   737,160336,19680611,  136,    0
   737,160336,19680612,  158,    0
   737,160336,19680613,  168,    0
   737,160336,19680614,  178,    0
   737,160336,19680615,  178,    0
   737,160336,19680616,  138,    0
   737,160336,19680617,  136,    0
   737,160336,19680618,  161,    0
   737,160336,19680619,  161,    0
   737,160336,19680620,  133,    0
   737,160336,19680621,  126,    0
   737,160336,19680622,  141,    0
   737,160336,19680623,  143,    0
   737,160336,19680624,  136,    0
   737,160336,19680625,  179,    0
   737,160336,19680626,  159,    0
   737,160336,19680627,  172,    0
   737,160336,19680628,  181,    0
   737,160336,19680629,  158,    0
   737,160336,19680630,  192,    0
   737,160336,19680701,  237,    0
   737,160336,19680702,  236,    0
   737,160336,19680703,  146,    0
   737,160336,19680704,  141,    0
   737,160336,19680705,  174,    0
   737,160336,19680706,  150,    0
   737,160336,19680707,  143,    0
   737,160336,19680708,  168,    0
   737,160336,19680709,  184,    0
   737,160336,19680710,  193,    0
   737,160336,19680711,  148,    0
   737,160336,19680712,  157,    0
