EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 17-03-2025
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TG   : Mean temperature in 0.1 &#176;C
30-34 Q_TG : quality code for TG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station CALAIS-MARCK, FRANCE (STAID: 11314)
Blended and updated with sources:160363 160783 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TG, Q_TG
 11314,160783,19891203,-9999,    9
 11314,160783,19891204,-9999,    9
 11314,160783,19891205,-9999,    9
 11314,160783,19891206,-9999,    9
 11314,160783,19891207,-9999,    9
 11314,160783,19891208,-9999,    9
 11314,160783,19891209,-9999,    9
 11314,160783,19891210,-9999,    9
 11314,160783,19891211,-9999,    9
 11314,160783,19891212,-9999,    9
 11314,160783,19891213,-9999,    9
 11314,160783,19891214,-9999,    9
 11314,160783,19891215,-9999,    9
 11314,160783,19891216,-9999,    9
 11314,160783,19891217,-9999,    9
 11314,160783,19891218,-9999,    9
 11314,160783,19891219,-9999,    9
 11314,160783,19891220,-9999,    9
 11314,160783,19891221,-9999,    9
 11314,160783,19891222,-9999,    9
 11314,160783,19891223,-9999,    9
 11314,160783,19891224,-9999,    9
 11314,160783,19891225,-9999,    9
 11314,160783,19891226,-9999,    9
 11314,160783,19891227,-9999,    9
 11314,160783,19891228,-9999,    9
 11314,160783,19891229,-9999,    9
 11314,160783,19891230,-9999,    9
 11314,160783,19891231,-9999,    9
 11314,160783,19900101,-9999,    9
 11314,160783,19900102,-9999,    9
 11314,160783,19900103,-9999,    9
 11314,160783,19900104,-9999,    9
 11314,160783,19900105,-9999,    9
 11314,160783,19900106,-9999,    9
 11314,160783,19900107,-9999,    9
 11314,160783,19900108,-9999,    9
 11314,160783,19900109,-9999,    9
 11314,160783,19900110,-9999,    9
 11314,160783,19900111,-9999,    9
 11314,160783,19900112,-9999,    9
 11314,160783,19900113,-9999,    9
 11314,160783,19900114,-9999,    9
 11314,160783,19900115,-9999,    9
 11314,160783,19900116,-9999,    9
 11314,160783,19900117,-9999,    9
 11314,160783,19900118,-9999,    9
 11314,160783,19900119,-9999,    9
 11314,160783,19900120,-9999,    9
 11314,160783,19900121,-9999,    9
 11314,160783,19900122,-9999,    9
 11314,160783,19900123,-9999,    9
 11314,160783,19900124,-9999,    9
 11314,160783,19900125,-9999,    9
 11314,160783,19900126,-9999,    9
 11314,160783,19900127,-9999,    9
 11314,160783,19900128,-9999,    9
 11314,160783,19900129,-9999,    9
 11314,160783,19900130,-9999,    9
 11314,160783,19900131,-9999,    9
 11314,160783,19900201,-9999,    9
 11314,160783,19900202,-9999,    9
 11314,160783,19900203,-9999,    9
 11314,160783,19900204,-9999,    9
 11314,160783,19900205,-9999,    9
 11314,160783,19900206,-9999,    9
 11314,160783,19900207,-9999,    9
 11314,160783,19900208,-9999,    9
 11314,160783,19900209,-9999,    9
 11314,160783,19900210,-9999,    9
 11314,160783,19900211,-9999,    9
 11314,160783,19900212,-9999,    9
 11314,160783,19900213,-9999,    9
 11314,160783,19900214,-9999,    9
 11314,160783,19900215,-9999,    9
 11314,160783,19900216,-9999,    9
 11314,160783,19900217,-9999,    9
 11314,160783,19900218,-9999,    9
 11314,160783,19900219,-9999,    9
 11314,160783,19900220,-9999,    9
 11314,160783,19900221,-9999,    9
 11314,160783,19900222,-9999,    9
 11314,160783,19900223,-9999,    9
 11314,160783,19900224,-9999,    9
 11314,160783,19900225,-9999,    9
 11314,160783,19900226,-9999,    9
 11314,160783,19900227,-9999,    9
 11314,160783,19900228,-9999,    9
 11314,160783,19900301,-9999,    9
 11314,160783,19900302,-9999,    9
 11314,160783,19900303,-9999,    9
 11314,160783,19900304,-9999,    9
 11314,160783,19900305,-9999,    9
 11314,160783,19900306,-9999,    9
 11314,160783,19900307,-9999,    9
 11314,160783,19900308,-9999,    9
 11314,160783,19900309,-9999,    9
 11314,160783,19900310,-9999,    9
 11314,160783,19900311,-9999,    9
 11314,160783,19900312,-9999,    9
 11314,160783,19900313,-9999,    9
 11314,160783,19900314,-9999,    9
 11314,160783,19900315,-9999,    9
 11314,160783,19900316,-9999,    9
 11314,160783,19900317,-9999,    9
 11314,160783,19900318,-9999,    9
 11314,160783,19900319,-9999,    9
 11314,160783,19900320,-9999,    9
 11314,160783,19900321,-9999,    9
 11314,160783,19900322,-9999,    9
 11314,160783,19900323,-9999,    9
 11314,160783,19900324,-9999,    9
 11314,160783,19900325,-9999,    9
 11314,160783,19900326,-9999,    9
 11314,160783,19900327,-9999,    9
 11314,160783,19900328,-9999,    9
 11314,160783,19900329,-9999,    9
 11314,160783,19900330,-9999,    9
 11314,160783,19900331,-9999,    9
 11314,160783,19900401,-9999,    9
 11314,160783,19900402,-9999,    9
 11314,160783,19900403,-9999,    9
 11314,160783,19900404,-9999,    9
 11314,160783,19900405,-9999,    9
 11314,160783,19900406,-9999,    9
 11314,160783,19900407,-9999,    9
 11314,160783,19900408,-9999,    9
 11314,160783,19900409,-9999,    9
 11314,160783,19900410,-9999,    9
 11314,160783,19900411,-9999,    9
 11314,160783,19900412,-9999,    9
 11314,160783,19900413,-9999,    9
 11314,160783,19900414,-9999,    9
 11314,160783,19900415,-9999,    9
 11314,160783,19900416,-9999,    9
 11314,160783,19900417,-9999,    9
 11314,160783,19900418,-9999,    9
 11314,160783,19900419,-9999,    9
 11314,160783,19900420,-9999,    9
 11314,160783,19900421,-9999,    9
 11314,160783,19900422,-9999,    9
 11314,160783,19900423,-9999,    9
 11314,160783,19900424,-9999,    9
 11314,160783,19900425,-9999,    9
 11314,160783,19900426,-9999,    9
 11314,160783,19900427,-9999,    9
 11314,160783,19900428,-9999,    9
 11314,160783,19900429,-9999,    9
 11314,160783,19900430,-9999,    9
 11314,160783,19900501,-9999,    9
 11314,160783,19900502,-9999,    9
 11314,160783,19900503,-9999,    9
 11314,160783,19900504,-9999,    9
 11314,160783,19900505,-9999,    9
 11314,160783,19900506,-9999,    9
 11314,160783,19900507,-9999,    9
 11314,160783,19900508,-9999,    9
 11314,160783,19900509,-9999,    9
 11314,160783,19900510,-9999,    9
 11314,160783,19900511,-9999,    9
 11314,160783,19900512,-9999,    9
 11314,160783,19900513,-9999,    9
 11314,160783,19900514,-9999,    9
 11314,160783,19900515,-9999,    9
 11314,160783,19900516,-9999,    9
 11314,160783,19900517,-9999,    9
 11314,160783,19900518,-9999,    9
 11314,160783,19900519,-9999,    9
 11314,160783,19900520,-9999,    9
 11314,160783,19900521,-9999,    9
 11314,160783,19900522,-9999,    9
 11314,160783,19900523,-9999,    9
 11314,160783,19900524,-9999,    9
 11314,160783,19900525,-9999,    9
 11314,160783,19900526,-9999,    9
 11314,160783,19900527,-9999,    9
 11314,160783,19900528,-9999,    9
 11314,160783,19900529,-9999,    9
 11314,160783,19900530,-9999,    9
 11314,160783,19900531,-9999,    9
 11314,160783,19900601,-9999,    9
 11314,160783,19900602,-9999,    9
 11314,160783,19900603,-9999,    9
 11314,160783,19900604,-9999,    9
 11314,160783,19900605,-9999,    9
 11314,160783,19900606,-9999,    9
 11314,160783,19900607,-9999,    9
 11314,160783,19900608,-9999,    9
 11314,160783,19900609,-9999,    9
 11314,160783,19900610,-9999,    9
 11314,160783,19900611,-9999,    9
 11314,160783,19900612,-9999,    9
 11314,160783,19900613,-9999,    9
 11314,160783,19900614,-9999,    9
 11314,160783,19900615,-9999,    9
 11314,160783,19900616,-9999,    9
 11314,160783,19900617,-9999,    9
 11314,160783,19900618,-9999,    9
 11314,160783,19900619,-9999,    9
 11314,160783,19900620,-9999,    9
 11314,160783,19900621,-9999,    9
 11314,160783,19900622,-9999,    9
 11314,160783,19900623,-9999,    9
 11314,160783,19900624,-9999,    9
 11314,160783,19900625,-9999,    9
 11314,160783,19900626,-9999,    9
 11314,160783,19900627,-9999,    9
 11314,160783,19900628,-9999,    9
 11314,160783,19900629,-9999,    9
 11314,160783,19900630,-9999,    9
 11314,160783,19900701,-9999,    9
 11314,160783,19900702,-9999,    9
 11314,160783,19900703,-9999,    9
 11314,160783,19900704,-9999,    9
 11314,160783,19900705,-9999,    9
 11314,160783,19900706,-9999,    9
 11314,160783,19900707,-9999,    9
 11314,160783,19900708,-9999,    9
 11314,160783,19900709,-9999,    9
 11314,160783,19900710,-9999,    9
 11314,160783,19900711,-9999,    9
 11314,160783,19900712,-9999,    9
 11314,160783,19900713,-9999,    9
 11314,160783,19900714,-9999,    9
 11314,160783,19900715,-9999,    9
 11314,160783,19900716,-9999,    9
 11314,160783,19900717,-9999,    9
 11314,160783,19900718,-9999,    9
 11314,160783,19900719,-9999,    9
 11314,160783,19900720,-9999,    9
 11314,160783,19900721,-9999,    9
 11314,160783,19900722,-9999,    9
 11314,160783,19900723,-9999,    9
 11314,160783,19900724,-9999,    9
 11314,160783,19900725,-9999,    9
 11314,160783,19900726,-9999,    9
 11314,160783,19900727,-9999,    9
 11314,160783,19900728,-9999,    9
 11314,160783,19900729,-9999,    9
 11314,160783,19900730,-9999,    9
 11314,160783,19900731,-9999,    9
 11314,160783,19900801,-9999,    9
 11314,160783,19900802,-9999,    9
 11314,160783,19900803,-9999,    9
 11314,160783,19900804,-9999,    9
 11314,160783,19900805,-9999,    9
 11314,160783,19900806,-9999,    9
 11314,160783,19900807,-9999,    9
 11314,160783,19900808,-9999,    9
 11314,160783,19900809,-9999,    9
 11314,160783,19900810,-9999,    9
 11314,160783,19900811,-9999,    9
 11314,160783,19900812,-9999,    9
 11314,160783,19900813,-9999,    9
 11314,160783,19900814,-9999,    9
 11314,160783,19900815,-9999,    9
 11314,160783,19900816,-9999,    9
 11314,160783,19900817,-9999,    9
 11314,160783,19900818,-9999,    9
 11314,160783,19900819,-9999,    9
 11314,160783,19900820,-9999,    9
 11314,160783,19900821,-9999,    9
 11314,160783,19900822,-9999,    9
 11314,160783,19900823,-9999,    9
 11314,160783,19900824,-9999,    9
 11314,160783,19900825,-9999,    9
 11314,160783,19900826,-9999,    9
 11314,160783,19900827,-9999,    9
 11314,160783,19900828,-9999,    9
 11314,160783,19900829,-9999,    9
 11314,160783,19900830,-9999,    9
 11314,160783,19900831,-9999,    9
 11314,160783,19900901,-9999,    9
 11314,160783,19900902,-9999,    9
 11314,160783,19900903,-9999,    9
 11314,160783,19900904,-9999,    9
 11314,160783,19900905,-9999,    9
 11314,160783,19900906,-9999,    9
 11314,160783,19900907,-9999,    9
 11314,160783,19900908,-9999,    9
 11314,160783,19900909,-9999,    9
 11314,160783,19900910,-9999,    9
 11314,160783,19900911,-9999,    9
 11314,160783,19900912,-9999,    9
 11314,160783,19900913,-9999,    9
 11314,160783,19900914,-9999,    9
 11314,160783,19900915,-9999,    9
 11314,160783,19900916,-9999,    9
 11314,160783,19900917,-9999,    9
 11314,160783,19900918,-9999,    9
 11314,160783,19900919,-9999,    9
 11314,160783,19900920,-9999,    9
 11314,160783,19900921,-9999,    9
 11314,160783,19900922,-9999,    9
 11314,160783,19900923,-9999,    9
 11314,160783,19900924,-9999,    9
 11314,160783,19900925,-9999,    9
 11314,160783,19900926,-9999,    9
 11314,160783,19900927,-9999,    9
 11314,160783,19900928,-9999,    9
 11314,160783,19900929,-9999,    9
 11314,160783,19900930,-9999,    9
 11314,160783,19901001,-9999,    9
 11314,160783,19901002,-9999,    9
 11314,160783,19901003,-9999,    9
 11314,160783,19901004,-9999,    9
 11314,160783,19901005,-9999,    9
 11314,160783,19901006,-9999,    9
 11314,160783,19901007,-9999,    9
 11314,160783,19901008,-9999,    9
 11314,160783,19901009,-9999,    9
 11314,160783,19901010,-9999,    9
 11314,160783,19901011,-9999,    9
 11314,160783,19901012,-9999,    9
 11314,160783,19901013,-9999,    9
 11314,160783,19901014,-9999,    9
 11314,160783,19901015,-9999,    9
 11314,160783,19901016,-9999,    9
 11314,160783,19901017,-9999,    9
 11314,160783,19901018,-9999,    9
 11314,160783,19901019,-9999,    9
 11314,160783,19901020,-9999,    9
 11314,160783,19901021,-9999,    9
 11314,160783,19901022,-9999,    9
 11314,160783,19901023,-9999,    9
 11314,160783,19901024,-9999,    9
 11314,160783,19901025,-9999,    9
 11314,160783,19901026,-9999,    9
 11314,160783,19901027,-9999,    9
 11314,160783,19901028,-9999,    9
 11314,160783,19901029,-9999,    9
 11314,160783,19901030,-9999,    9
 11314,160783,19901031,-9999,    9
 11314,160783,19901101,-9999,    9
 11314,160783,19901102,-9999,    9
 11314,160783,19901103,-9999,    9
 11314,160783,19901104,-9999,    9
 11314,160783,19901105,-9999,    9
 11314,160783,19901106,-9999,    9
 11314,160783,19901107,-9999,    9
 11314,160783,19901108,-9999,    9
 11314,160783,19901109,-9999,    9
 11314,160783,19901110,-9999,    9
 11314,160783,19901111,-9999,    9
 11314,160783,19901112,-9999,    9
 11314,160783,19901113,-9999,    9
 11314,160783,19901114,-9999,    9
 11314,160783,19901115,-9999,    9
 11314,160783,19901116,-9999,    9
 11314,160783,19901117,-9999,    9
 11314,160783,19901118,-9999,    9
 11314,160783,19901119,-9999,    9
 11314,160783,19901120,-9999,    9
 11314,160783,19901121,-9999,    9
 11314,160783,19901122,-9999,    9
 11314,160783,19901123,-9999,    9
 11314,160783,19901124,-9999,    9
 11314,160783,19901125,-9999,    9
 11314,160783,19901126,-9999,    9
 11314,160783,19901127,-9999,    9
 11314,160783,19901128,-9999,    9
 11314,160783,19901129,-9999,    9
 11314,160783,19901130,-9999,    9
 11314,160783,19901201,-9999,    9
 11314,160783,19901202,-9999,    9
 11314,160783,19901203,-9999,    9
 11314,160783,19901204,-9999,    9
 11314,160783,19901205,-9999,    9
 11314,160783,19901206,-9999,    9
 11314,160783,19901207,-9999,    9
 11314,160783,19901208,-9999,    9
 11314,160783,19901209,-9999,    9
 11314,160783,19901210,-9999,    9
 11314,160783,19901211,-9999,    9
 11314,160783,19901212,-9999,    9
 11314,160783,19901213,-9999,    9
 11314,160783,19901214,-9999,    9
 11314,160783,19901215,-9999,    9
 11314,160783,19901216,-9999,    9
 11314,160783,19901217,-9999,    9
 11314,160783,19901218,-9999,    9
 11314,160783,19901219,-9999,    9
 11314,160783,19901220,-9999,    9
 11314,160783,19901221,-9999,    9
 11314,160783,19901222,-9999,    9
 11314,160783,19901223,-9999,    9
 11314,160783,19901224,-9999,    9
 11314,160783,19901225,-9999,    9
 11314,160783,19901226,-9999,    9
 11314,160783,19901227,-9999,    9
 11314,160783,19901228,-9999,    9
 11314,160783,19901229,-9999,    9
 11314,160783,19901230,-9999,    9
 11314,160783,19901231,-9999,    9
 11314,160783,19910101,-9999,    9
 11314,160783,19910102,-9999,    9
 11314,160783,19910103,-9999,    9
 11314,160783,19910104,-9999,    9
 11314,160783,19910105,-9999,    9
 11314,160783,19910106,-9999,    9
 11314,160783,19910107,-9999,    9
 11314,160783,19910108,-9999,    9
 11314,160783,19910109,-9999,    9
 11314,160783,19910110,-9999,    9
 11314,160783,19910111,-9999,    9
 11314,160783,19910112,-9999,    9
 11314,160783,19910113,-9999,    9
 11314,160783,19910114,-9999,    9
 11314,160783,19910115,-9999,    9
 11314,160783,19910116,-9999,    9
 11314,160783,19910117,-9999,    9
 11314,160783,19910118,-9999,    9
 11314,160783,19910119,-9999,    9
 11314,160783,19910120,-9999,    9
 11314,160783,19910121,-9999,    9
 11314,160783,19910122,-9999,    9
 11314,160783,19910123,-9999,    9
 11314,160783,19910124,-9999,    9
 11314,160783,19910125,-9999,    9
 11314,160783,19910126,-9999,    9
 11314,160783,19910127,-9999,    9
 11314,160783,19910128,-9999,    9
 11314,160783,19910129,-9999,    9
 11314,160783,19910130,-9999,    9
 11314,160783,19910131,-9999,    9
 11314,160783,19910201,-9999,    9
 11314,160783,19910202,-9999,    9
 11314,160783,19910203,-9999,    9
 11314,160783,19910204,-9999,    9
 11314,160783,19910205,-9999,    9
 11314,160783,19910206,-9999,    9
 11314,160783,19910207,-9999,    9
 11314,160783,19910208,-9999,    9
 11314,160783,19910209,-9999,    9
 11314,160783,19910210,-9999,    9
 11314,160783,19910211,-9999,    9
 11314,160783,19910212,-9999,    9
 11314,160783,19910213,-9999,    9
 11314,160783,19910214,-9999,    9
 11314,160783,19910215,-9999,    9
 11314,160783,19910216,-9999,    9
 11314,160783,19910217,-9999,    9
 11314,160783,19910218,-9999,    9
 11314,160783,19910219,-9999,    9
 11314,160783,19910220,-9999,    9
 11314,160783,19910221,-9999,    9
 11314,160783,19910222,-9999,    9
 11314,160783,19910223,-9999,    9
 11314,160783,19910224,-9999,    9
 11314,160783,19910225,-9999,    9
 11314,160783,19910226,-9999,    9
 11314,160783,19910227,-9999,    9
 11314,160783,19910228,-9999,    9
 11314,160783,19910301,-9999,    9
 11314,160783,19910302,-9999,    9
 11314,160783,19910303,-9999,    9
 11314,160783,19910304,-9999,    9
 11314,160783,19910305,-9999,    9
 11314,160783,19910306,-9999,    9
 11314,160783,19910307,-9999,    9
 11314,160783,19910308,-9999,    9
 11314,160783,19910309,-9999,    9
 11314,160783,19910310,-9999,    9
 11314,160783,19910311,-9999,    9
 11314,160783,19910312,-9999,    9
 11314,160783,19910313,-9999,    9
 11314,160783,19910314,-9999,    9
 11314,160783,19910315,-9999,    9
 11314,160783,19910316,-9999,    9
 11314,160783,19910317,-9999,    9
 11314,160783,19910318,-9999,    9
 11314,160783,19910319,-9999,    9
 11314,160783,19910320,-9999,    9
 11314,160783,19910321,-9999,    9
 11314,160783,19910322,-9999,    9
 11314,160783,19910323,-9999,    9
 11314,160783,19910324,-9999,    9
 11314,160783,19910325,-9999,    9
 11314,160783,19910326,-9999,    9
 11314,160783,19910327,-9999,    9
 11314,160783,19910328,-9999,    9
 11314,160783,19910329,-9999,    9
 11314,160783,19910330,-9999,    9
 11314,160783,19910331,-9999,    9
 11314,160783,19910401,-9999,    9
 11314,160783,19910402,-9999,    9
 11314,160783,19910403,-9999,    9
 11314,160783,19910404,-9999,    9
 11314,160783,19910405,-9999,    9
 11314,160783,19910406,-9999,    9
 11314,160783,19910407,-9999,    9
 11314,160783,19910408,-9999,    9
 11314,160783,19910409,-9999,    9
 11314,160783,19910410,-9999,    9
 11314,160783,19910411,-9999,    9
 11314,160783,19910412,-9999,    9
 11314,160363,19910413,  101,    0
 11314,160363,19910414,   79,    0
 11314,160363,19910415,   85,    0
 11314,160363,19910416,   73,    0
 11314,160363,19910417,   62,    0
 11314,160363,19910418,   55,    0
 11314,160363,19910419,   50,    0
 11314,160363,19910420,   30,    0
 11314,160363,19910421,   51,    0
 11314,160363,19910422,   70,    0
 11314,160363,19910423,   73,    0
 11314,160363,19910424,   75,    0
 11314,160363,19910425,   62,    0
 11314,160363,19910426,   76,    0
 11314,160363,19910427,   74,    0
 11314,160363,19910428,   69,    0
 11314,160363,19910429,   65,    0
 11314,160363,19910430,   82,    0
 11314,160363,19910501,   79,    0
 11314,160363,19910502,   79,    0
 11314,160363,19910503,   67,    0
 11314,160363,19910504,   69,    0
 11314,160363,19910505,   71,    0
 11314,160363,19910506,   74,    0
 11314,160363,19910507,   79,    0
 11314,160363,19910508,   88,    0
 11314,160363,19910509,   85,    0
 11314,160363,19910510,   89,    0
 11314,160363,19910511,   93,    0
 11314,160363,19910512,  111,    0
 11314,160363,19910513,  112,    0
 11314,160363,19910514,   98,    0
 11314,160363,19910515,   95,    0
 11314,160363,19910516,   87,    0
 11314,160363,19910517,   85,    0
 11314,160363,19910518,   86,    0
 11314,160363,19910519,  123,    0
 11314,160363,19910520,  124,    0
 11314,160363,19910521,  151,    0
 11314,160363,19910522,  134,    0
 11314,160363,19910523,  103,    0
 11314,160363,19910524,   95,    0
 11314,160363,19910525,  123,    0
 11314,160363,19910526,  121,    0
 11314,160363,19910527,  117,    0
 11314,160363,19910528,  110,    0
 11314,160363,19910529,  110,    0
 11314,160363,19910530,  106,    0
 11314,160363,19910531,  101,    0
 11314,160363,19910601,   99,    0
 11314,160363,19910602,  100,    0
 11314,160363,19910603,   97,    0
 11314,160363,19910604,   88,    0
 11314,160363,19910605,  110,    0
 11314,160363,19910606,  128,    0
 11314,160363,19910607,  132,    0
 11314,160363,19910608,  124,    0
 11314,160363,19910609,  143,    0
 11314,160363,19910610,  135,    0
 11314,160363,19910611,  131,    0
 11314,160363,19910612,  139,    0
 11314,160363,19910613,  133,    0
 11314,160363,19910614,  131,    0
 11314,160363,19910615,  121,    0
 11314,160363,19910616,  123,    0
 11314,160363,19910617,  110,    0
 11314,160363,19910618,  120,    0
 11314,160363,19910619,  117,    0
 11314,160363,19910620,  125,    0
 11314,160363,19910621,  125,    0
 11314,160363,19910622,  149,    0
 11314,160363,19910623,  146,    0
 11314,160363,19910624,  144,    0
 11314,160363,19910625,  162,    0
 11314,160363,19910626,  146,    0
 11314,160363,19910627,  127,    0
 11314,160363,19910628,  141,    0
 11314,160363,19910629,  146,    0
 11314,160363,19910630,  141,    0
 11314,160363,19910701,  147,    0
 11314,160363,19910702,  144,    0
 11314,160363,19910703,  152,    0
 11314,160363,19910704,  184,    0
 11314,160363,19910705,  197,    0
 11314,160363,19910706,  200,    0
 11314,160363,19910707,  181,    0
 11314,160363,19910708,  184,    0
 11314,160363,19910709,  157,    0
 11314,160363,19910710,  170,    0
 11314,160363,19910711,  198,    0
 11314,160363,19910712,  167,    0
 11314,160363,19910713,  157,    0
 11314,160363,19910714,  168,    0
 11314,160363,19910715,  153,    0
 11314,160363,19910716,  149,    0
 11314,160363,19910717,  165,    0
 11314,160363,19910718,  145,    0
 11314,160363,19910719,  154,    0
 11314,160363,19910720,  163,    0
 11314,160363,19910721,  172,    0
 11314,160363,19910722,  160,    0
 11314,160363,19910723,  194,    0
 11314,160363,19910724,  159,    0
 11314,160363,19910725,  160,    0
 11314,160363,19910726,  160,    0
 11314,160363,19910727,  158,    0
 11314,160363,19910728,  177,    0
 11314,160363,19910729,  207,    0
 11314,160363,19910730,  180,    0
 11314,160363,19910731,  176,    0
 11314,160363,19910801,  183,    0
 11314,160363,19910802,  175,    0
 11314,160363,19910803,  172,    0
 11314,160363,19910804,  182,    0
 11314,160363,19910805,  188,    0
 11314,160363,19910806,  192,    0
 11314,160363,19910807,  176,    0
 11314,160363,19910808,  166,    0
 11314,160363,19910809,  164,    0
 11314,160363,19910810,  186,    0
 11314,160363,19910811,  168,    0
 11314,160363,19910812,  170,    0
 11314,160363,19910813,  166,    0
 11314,160363,19910814,  171,    0
 11314,160363,19910815,  177,    0
 11314,160363,19910816,  180,    0
 11314,160363,19910817,  176,    0
 11314,160363,19910818,  161,    0
 11314,160363,19910819,  163,    0
 11314,160363,19910820,  174,    0
 11314,160363,19910821,  178,    0
 11314,160363,19910822,  195,    0
 11314,160363,19910823,  171,    0
 11314,160363,19910824,  172,    0
 11314,160363,19910825,  160,    0
 11314,160363,19910826,  161,    0
 11314,160363,19910827,  163,    0
 11314,160363,19910828,  181,    0
 11314,160363,19910829,  164,    0
 11314,160363,19910830,  161,    0
 11314,160363,19910831,  171,    0
 11314,160363,19910901,  174,    0
 11314,160363,19910902,  173,    0
 11314,160363,19910903,  171,    0
 11314,160363,19910904,  179,    0
 11314,160363,19910905,  178,    0
 11314,160363,19910906,  167,    0
 11314,160363,19910907,  156,    0
 11314,160363,19910908,  136,    0
 11314,160363,19910909,  133,    0
 11314,160363,19910910,  153,    0
 11314,160363,19910911,  155,    0
 11314,160363,19910912,  142,    0
 11314,160363,19910913,  121,    0
 11314,160363,19910914,  153,    0
 11314,160363,19910915,  165,    0
 11314,160363,19910916,  158,    0
 11314,160363,19910917,  163,    0
 11314,160363,19910918,  163,    0
 11314,160363,19910919,  145,    0
 11314,160363,19910920,  117,    0
 11314,160363,19910921,  147,    0
 11314,160363,19910922,  162,    0
 11314,160363,19910923,  158,    0
 11314,160363,19910924,  177,    0
 11314,160363,19910925,  147,    0
 11314,160363,19910926,  134,    0
 11314,160363,19910927,  116,    0
 11314,160363,19910928,  111,    0
 11314,160363,19910929,  138,    0
 11314,160363,19910930,  116,    0
 11314,160363,19911001,  133,    0
 11314,160363,19911002,  127,    0
 11314,160363,19911003,  140,    0
 11314,160363,19911004,  112,    0
 11314,160363,19911005,  127,    0
 11314,160363,19911006,  104,    0
 11314,160363,19911007,   80,    0
 11314,160363,19911008,   94,    0
 11314,160363,19911009,  107,    0
 11314,160363,19911010,  133,    0
 11314,160363,19911011,  156,    0
 11314,160363,19911012,  131,    0
 11314,160363,19911013,  112,    0
 11314,160363,19911014,  132,    0
 11314,160363,19911015,  113,    0
 11314,160363,19911016,  125,    0
 11314,160363,19911017,  107,    0
 11314,160363,19911018,  100,    0
 11314,160363,19911019,   85,    0
 11314,160363,19911020,   83,    0
 11314,160363,19911021,   79,    0
 11314,160363,19911022,  103,    0
 11314,160363,19911023,  101,    0
 11314,160363,19911024,  110,    0
 11314,160363,19911025,  104,    0
 11314,160363,19911026,   89,    0
 11314,160363,19911027,   55,    0
 11314,160363,19911028,  101,    0
 11314,160363,19911029,   98,    0
 11314,160783,19911030,-9999,    9
 11314,160363,19911031,   85,    0
 11314,160363,19911101,  131,    0
 11314,160363,19911102,  126,    0
 11314,160363,19911103,   98,    0
 11314,160363,19911104,   73,    0
 11314,160363,19911105,   73,    0
 11314,160363,19911106,   78,    0
 11314,160363,19911107,  125,    0
 11314,160363,19911108,  117,    0
 11314,160363,19911109,   70,    0
 11314,160363,19911110,   62,    0
 11314,160363,19911111,   82,    0
 11314,160363,19911112,   63,    0
 11314,160363,19911113,   66,    0
 11314,160363,19911114,   57,    0
 11314,160363,19911115,   54,    0
 11314,160363,19911116,   38,    0
 11314,160363,19911117,   37,    0
 11314,160363,19911118,   81,    0
 11314,160363,19911119,   64,    0
 11314,160363,19911120,   61,    0
 11314,160363,19911121,   28,    0
 11314,160363,19911122,   55,    0
 11314,160363,19911123,   71,    0
 11314,160363,19911124,   37,    0
 11314,160363,19911125,   33,    0
 11314,160363,19911126,   71,    0
 11314,160363,19911127,   65,    0
 11314,160363,19911128,   50,    0
 11314,160363,19911129,   42,    0
 11314,160363,19911130,   43,    0
 11314,160363,19911201,   49,    0
 11314,160363,19911202,   58,    0
 11314,160363,19911203,   10,    0
 11314,160363,19911204,   14,    0
 11314,160363,19911205,   53,    0
 11314,160363,19911206,    8,    0
 11314,160363,19911207,   -3,    0
 11314,160363,19911208,   11,    0
 11314,160363,19911209,   -7,    0
 11314,160363,19911210,  -22,    0
 11314,160363,19911211,  -51,    0
 11314,160363,19911212,   -9,    0
 11314,160363,19911213,  -12,    0
 11314,160363,19911214,  -19,    0
 11314,160363,19911215,  -11,    0
 11314,160363,19911216,   34,    0
 11314,160363,19911217,   78,    0
 11314,160363,19911218,   75,    0
 11314,160363,19911219,  103,    0
 11314,160363,19911220,   54,    0
 11314,160363,19911221,   99,    0
 11314,160363,19911222,  116,    0
 11314,160363,19911223,  107,    0
 11314,160363,19911224,   57,    0
 11314,160363,19911225,   30,    0
 11314,160363,19911226,   81,    0
 11314,160363,19911227,   68,    0
 11314,160363,19911228,   50,    0
 11314,160363,19911229,   62,    0
 11314,160363,19911230,   57,    0
 11314,160363,19911231,   45,    0
 11314,160363,19920101,   73,    0
 11314,160363,19920102,   81,    0
 11314,160363,19920103,   64,    0
 11314,160363,19920104,   80,    0
 11314,160363,19920105,  103,    0
 11314,160363,19920106,   84,    0
 11314,160363,19920107,   34,    0
